id,customer_age,occupation_type,relationship_status,education_background,has_credit_issue,mortgage_status,personal_loan_status,last_contact_month,day_of_week,contact_time_minutes,contact_attempt_count,days_since_prior_contact,prior_contact_count,prior_outcome_status,economic_activity_change,consumer_price_index,consumer_confidence_index,reference_interest_rate,employment_level_index,accepted_offer,is_repeat_customer,recent_contact_flag
867,37,admin.,married,high.school,no,no,no,jul,tue,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0,0
11144,38,technician,divorced,professional.course,no,no,no,jun,thu,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
433,41,management,married,university.degree,unknown,yes,no,aug,thu,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
39247,37,admin.,married,university.degree,no,yes,no,jul,tue,75,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
16737,38,technician,single,high.school,no,yes,yes,aug,tue,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
14689,52,blue-collar,divorced,basic.9y,no,yes,no,jul,wed,275,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
8365,37,housemaid,single,basic.9y,unknown,yes,yes,may,fri,136,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
25048,29,management,married,university.degree,no,yes,no,may,wed,281,4,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,1,1,0
604,63,retired,married,unknown,no,no,no,nov,fri,137,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0,0
14048,32,services,divorced,high.school,no,yes,no,jul,thu,207,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
39460,26,unknown,single,basic.9y,no,yes,yes,may,mon,64,1,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,0,1,1
2774,54,unemployed,married,university.degree,no,yes,no,jul,thu,773,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
26314,36,admin.,divorced,university.degree,no,yes,no,jul,mon,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
5029,35,self-employed,divorced,basic.9y,no,no,no,jul,mon,53,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
28294,37,services,married,high.school,no,no,no,apr,fri,606,2,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,1,1
21296,29,admin.,single,high.school,no,yes,no,may,mon,26,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
26903,32,blue-collar,married,high.school,no,yes,no,jun,mon,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
39461,37,admin.,married,university.degree,unknown,yes,no,aug,thu,244,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
3571,37,technician,married,professional.course,no,yes,yes,may,fri,132,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
8452,44,admin.,divorced,university.degree,unknown,yes,no,may,fri,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
19918,54,technician,married,high.school,unknown,yes,no,nov,fri,326,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
18208,29,management,single,basic.9y,no,yes,no,jul,fri,11,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
9989,40,blue-collar,married,basic.6y,no,unknown,unknown,nov,wed,172,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
32985,29,admin.,single,university.degree,no,yes,no,jul,mon,110,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,0,1,0
35850,42,housemaid,divorced,basic.4y,unknown,yes,no,jun,thu,150,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
21916,31,admin.,married,university.degree,no,no,no,aug,tue,317,2,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,1,1,0
18500,30,blue-collar,married,basic.6y,no,yes,no,jun,wed,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
17423,29,housemaid,married,high.school,no,no,no,may,wed,534,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
31305,30,services,married,high.school,unknown,yes,yes,may,tue,320,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
18041,24,technician,single,basic.6y,no,yes,yes,jul,thu,18,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
27737,36,blue-collar,married,basic.9y,no,no,no,may,thu,115,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
3859,37,admin.,married,high.school,unknown,yes,no,jun,tue,113,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
15412,55,blue-collar,married,basic.4y,unknown,yes,no,may,fri,116,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
3958,28,management,married,university.degree,no,yes,no,jul,wed,134,2,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,0,0,0
10282,42,blue-collar,divorced,basic.9y,no,no,no,may,thu,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
20453,27,entrepreneur,single,university.degree,no,no,no,jun,tue,259,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
31804,59,blue-collar,divorced,basic.4y,no,no,no,may,fri,167,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
540,34,technician,married,basic.9y,no,yes,no,may,mon,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
1749,29,services,divorced,high.school,no,no,yes,jun,mon,361,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
27069,32,services,single,basic.6y,no,yes,yes,may,mon,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
37576,25,technician,single,professional.course,no,no,no,may,thu,22,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
7483,35,technician,divorced,professional.course,no,no,no,aug,fri,424,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
36651,26,admin.,single,university.degree,no,yes,yes,jul,mon,118,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
10841,32,admin.,single,high.school,no,no,no,nov,mon,74,2,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,0,1,0
40078,27,management,single,university.degree,no,no,no,sep,mon,303,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0,0
6664,28,admin.,married,high.school,no,no,no,jun,tue,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
13134,46,blue-collar,married,unknown,unknown,yes,no,may,tue,379,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
39970,31,student,single,university.degree,no,no,no,jul,thu,84,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
10301,29,admin.,single,university.degree,no,yes,no,nov,thu,341,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
28724,36,technician,married,professional.course,no,no,no,jun,thu,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
32041,53,admin.,married,high.school,unknown,yes,no,may,mon,181,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0,0
17171,40,services,married,basic.6y,unknown,no,no,apr,thu,140,2,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,0,1,0
2313,25,admin.,single,high.school,no,no,yes,jul,tue,586,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
22074,27,blue-collar,single,basic.9y,no,yes,no,may,tue,339,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,1,0
16265,41,blue-collar,married,basic.9y,no,yes,no,may,tue,217,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
975,34,admin.,single,university.degree,no,yes,no,nov,thu,89,1,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,1,1
14900,50,unemployed,married,basic.9y,unknown,no,yes,aug,wed,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
12953,41,blue-collar,married,basic.9y,unknown,no,yes,apr,fri,251,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,1,0
5119,41,services,single,high.school,no,no,no,apr,wed,134,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0,0
7818,48,housemaid,married,basic.9y,no,yes,no,aug,tue,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
29196,31,admin.,single,university.degree,no,yes,no,jul,wed,152,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
26687,59,unemployed,married,basic.4y,no,yes,no,jun,mon,614,1,6,2,success,-1.7,94.055,-39.8,0.72,4991.6,1,1,1
18008,23,technician,single,high.school,no,yes,no,may,fri,16,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,1,0
25758,34,technician,single,university.degree,no,no,no,mar,mon,138,8,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,0,0,0
15346,48,services,married,high.school,no,yes,no,aug,wed,703,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,0
4948,50,admin.,married,university.degree,no,no,no,aug,thu,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
36282,69,entrepreneur,married,high.school,no,no,no,jun,wed,144,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0,0
2632,28,admin.,single,university.degree,no,no,no,mar,wed,506,2,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,1,0,0
360,25,services,single,high.school,no,no,yes,jun,wed,729,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
21317,47,entrepreneur,divorced,university.degree,no,no,no,nov,tue,62,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,1,0
20305,50,entrepreneur,married,university.degree,unknown,yes,no,nov,mon,77,1,3,1,success,-0.1,93.2,-42.0,4.191,5195.8,0,1,1
19228,51,services,married,high.school,unknown,yes,yes,may,mon,94,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
20126,33,admin.,married,university.degree,no,yes,no,jun,tue,64,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0,0
40835,30,technician,married,professional.course,no,yes,yes,jul,fri,292,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
8550,32,admin.,married,high.school,no,yes,no,may,fri,438,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
15793,30,services,married,high.school,no,yes,no,nov,thu,174,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
21232,36,housemaid,married,basic.4y,no,yes,no,apr,wed,310,7,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0,0
34921,37,blue-collar,married,basic.6y,no,yes,no,oct,thu,262,4,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0
17525,38,technician,married,professional.course,no,no,no,jun,mon,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
34528,37,management,married,university.degree,no,unknown,unknown,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
25369,37,admin.,married,university.degree,no,yes,yes,may,fri,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
29772,35,services,married,basic.6y,no,yes,no,may,thu,473,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
17111,33,services,married,high.school,no,yes,no,apr,thu,900,2,999,2,failure,-1.8,93.075,-47.1,1.365,5099.1,1,1,0
9373,29,unemployed,married,university.degree,no,yes,no,jul,thu,738,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
24922,46,admin.,married,high.school,no,no,no,aug,wed,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
3896,38,unemployed,married,basic.4y,unknown,yes,no,jul,tue,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
28135,37,admin.,single,high.school,unknown,yes,no,nov,mon,387,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
15626,36,services,married,high.school,no,no,no,may,mon,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
123,36,services,married,high.school,unknown,no,no,may,tue,318,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
17789,54,blue-collar,married,basic.4y,unknown,yes,yes,may,thu,303,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
36898,36,admin.,single,university.degree,no,no,yes,jul,thu,35,11,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
16770,27,admin.,divorced,high.school,no,yes,no,may,tue,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
21327,57,blue-collar,married,basic.9y,no,no,no,may,fri,199,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
22086,48,blue-collar,married,professional.course,no,yes,no,may,thu,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
14460,36,admin.,married,basic.9y,no,no,no,may,fri,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
28353,31,services,married,high.school,no,no,no,jun,tue,37,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
11855,33,technician,married,professional.course,no,no,no,aug,tue,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
38047,30,services,single,high.school,unknown,no,no,may,fri,156,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
6096,29,admin.,single,basic.9y,unknown,yes,no,may,wed,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
1768,27,housemaid,single,university.degree,no,yes,no,may,tue,9,9,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
22589,32,unemployed,married,basic.9y,no,no,no,jun,mon,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
31063,31,services,married,high.school,no,no,no,apr,mon,151,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
32631,30,admin.,single,university.degree,no,no,no,jun,thu,323,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0,0
38749,62,technician,married,unknown,no,no,no,mar,mon,435,3,6,1,success,-1.8,93.369,-34.8,0.646,5008.7,0,1,1
1452,55,admin.,divorced,unknown,unknown,yes,no,jun,mon,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
37366,40,blue-collar,married,basic.9y,no,yes,no,nov,mon,146,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
35827,44,blue-collar,married,basic.4y,unknown,no,no,may,thu,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
9942,34,technician,married,professional.course,no,no,no,aug,thu,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
33446,35,blue-collar,married,unknown,no,yes,no,may,tue,112,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
9092,28,technician,single,university.degree,no,no,no,jun,mon,125,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0,0
38608,37,student,single,unknown,no,no,no,aug,thu,928,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,0,0,0
39656,29,management,married,university.degree,no,yes,no,jul,thu,196,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
11961,25,blue-collar,married,basic.6y,no,no,no,may,fri,25,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
2806,38,management,married,university.degree,no,no,no,nov,mon,221,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
2681,43,management,married,university.degree,no,yes,yes,nov,wed,1084,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,1,0
12927,33,blue-collar,married,basic.6y,unknown,yes,yes,may,fri,1132,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0,0
40214,25,admin.,single,basic.9y,no,yes,no,jul,thu,83,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
24397,26,student,single,high.school,no,no,no,aug,fri,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0,0,0
3314,39,housemaid,married,basic.9y,no,yes,no,may,wed,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
30004,56,blue-collar,married,basic.4y,no,yes,no,jul,thu,81,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
27833,35,blue-collar,single,professional.course,no,yes,no,mar,tue,81,1,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,0,0,0
10563,29,admin.,single,university.degree,no,yes,no,may,wed,713,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
30612,59,retired,married,unknown,no,yes,yes,aug,fri,79,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
40985,45,services,single,high.school,no,yes,no,may,wed,268,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
38016,36,self-employed,married,university.degree,no,yes,no,nov,tue,79,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
38332,27,admin.,single,university.degree,no,yes,no,mar,tue,371,1,999,2,failure,-1.8,93.369,-34.8,0.635,5008.7,0,1,0
29694,32,admin.,single,high.school,no,no,yes,jun,fri,180,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
15773,28,admin.,married,university.degree,no,yes,no,jun,mon,406,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
135,49,technician,divorced,high.school,no,no,no,jul,thu,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
6077,34,blue-collar,married,basic.9y,no,no,yes,jun,mon,18,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
12652,75,retired,divorced,basic.4y,unknown,yes,no,oct,thu,502,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,1,0,0
11996,43,management,married,university.degree,no,yes,no,nov,wed,57,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,1,0
5856,41,blue-collar,married,basic.4y,no,no,no,may,tue,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
24827,36,entrepreneur,married,basic.9y,no,no,no,may,wed,668,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
40630,31,admin.,single,university.degree,no,no,no,nov,thu,365,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
24635,34,admin.,married,university.degree,no,no,no,nov,fri,124,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
21796,42,blue-collar,married,basic.4y,unknown,yes,no,jun,thu,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
10224,35,admin.,divorced,university.degree,no,yes,no,nov,fri,72,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
15941,40,technician,married,basic.9y,unknown,yes,no,jun,tue,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
28637,31,admin.,single,university.degree,no,unknown,unknown,jul,wed,61,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
25327,26,admin.,single,university.degree,no,no,no,aug,mon,440,5,999,2,failure,-1.7,94.027,-38.3,0.904,4991.6,0,1,0
12433,24,blue-collar,single,basic.9y,no,unknown,unknown,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0,0
3237,36,services,married,university.degree,no,no,no,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
27669,32,self-employed,single,university.degree,no,yes,no,jul,thu,940,1,14,1,success,-2.9,92.469,-33.6,1.072,5076.2,1,1,1
17711,32,admin.,single,university.degree,no,yes,yes,nov,thu,208,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
24010,51,technician,married,professional.course,no,yes,no,nov,fri,229,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
26676,38,technician,single,university.degree,no,no,no,apr,fri,301,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
13712,26,blue-collar,single,basic.9y,no,yes,no,may,thu,40,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
24051,33,admin.,married,high.school,unknown,yes,no,jul,tue,88,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
16747,33,technician,married,professional.course,unknown,yes,no,aug,mon,303,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
26674,58,self-employed,married,university.degree,no,no,no,may,thu,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
31530,35,technician,single,professional.course,no,yes,no,aug,mon,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0
15105,34,admin.,married,high.school,unknown,no,no,may,fri,267,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
14410,37,blue-collar,married,basic.9y,no,yes,no,jun,fri,28,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
30324,35,admin.,married,university.degree,no,no,no,jun,thu,510,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0,0
23690,53,retired,divorced,university.degree,no,yes,no,jul,tue,62,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
17461,43,blue-collar,married,high.school,no,yes,no,may,fri,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
27661,36,housemaid,married,basic.6y,no,yes,no,may,fri,60,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
12018,33,self-employed,single,university.degree,no,yes,no,mar,mon,265,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,1,0,0
34191,52,admin.,married,university.degree,no,no,no,sep,fri,1104,2,999,0,nonexistent,-3.4,92.379,-29.8,0.762,5017.5,1,0,0
12685,33,admin.,married,high.school,no,yes,yes,may,mon,109,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,1,0
6061,59,admin.,married,university.degree,no,yes,yes,may,thu,29,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
11399,46,blue-collar,married,basic.9y,unknown,no,yes,apr,mon,222,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
40691,44,management,married,university.degree,no,yes,no,aug,mon,250,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
11423,45,technician,divorced,professional.course,no,no,no,may,thu,87,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
18534,40,admin.,married,basic.6y,no,no,no,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
26335,33,technician,married,professional.course,no,yes,no,may,wed,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
37583,30,blue-collar,single,high.school,no,no,no,nov,mon,94,1,999,2,failure,-3.4,92.649,-30.1,0.714,5017.5,0,1,0
11486,36,services,married,high.school,no,yes,no,oct,fri,104,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,1,1
5887,46,unemployed,married,basic.9y,no,yes,no,nov,thu,352,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
17917,29,admin.,married,basic.9y,no,no,no,may,thu,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
1517,51,entrepreneur,married,basic.4y,no,no,no,oct,tue,626,1,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,0,1,0
10297,50,blue-collar,married,basic.4y,unknown,unknown,unknown,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
11971,29,admin.,married,university.degree,no,yes,no,jul,tue,88,1,999,2,failure,-1.7,94.215,-40.3,0.835,4991.6,0,1,0
14538,46,blue-collar,married,basic.9y,no,yes,no,aug,mon,378,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
25524,40,blue-collar,married,basic.9y,no,yes,no,nov,mon,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
2380,57,technician,married,professional.course,no,yes,no,may,mon,483,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0,0
1236,53,technician,married,high.school,no,yes,no,aug,wed,329,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0,0
31512,35,technician,single,professional.course,no,no,no,nov,wed,477,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
34309,48,admin.,married,university.degree,no,no,no,nov,thu,364,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
30107,35,technician,married,professional.course,no,yes,no,may,mon,148,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,1,0
8796,35,admin.,married,high.school,unknown,no,no,jul,fri,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
571,30,admin.,single,university.degree,no,no,yes,aug,mon,67,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
5404,34,entrepreneur,single,basic.9y,no,no,yes,nov,wed,139,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
33267,30,management,single,high.school,no,no,yes,nov,tue,322,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
39593,38,blue-collar,married,basic.4y,unknown,no,no,may,wed,76,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
